Format Version,1.23,Take Name,group6_trial_002,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-07-24 04.17.24.871 PM,Total Frames in Take,1827,Total Exported Frames,1827,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
322,0.894444,0.004079,0.527121,0.099598,-0.843924,2.329193,0.039400,1.038182,,,,-4.954747,1.786555,0.783148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193301,0.044008,1.276717,2.353041,0.040426,0.993970,2.441229,0.035704,0.842425
323,0.897222,0.005917,0.530211,0.078781,-0.844177,2.328503,0.040487,1.037592,-5.240551,1.812353,0.665021,-4.954656,1.784338,0.785615,,,,,,,,,,,,,,,,-4.958508,1.784451,0.547213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189731,0.046192,1.274829,2.353015,0.040398,0.993938,2.441260,0.035791,0.842433
324,0.900000,0.006267,0.528001,0.115205,-0.841370,2.328870,0.040108,1.037835,,,,-4.954750,1.786490,0.783186,,,,,,,,,,,,,,,,-4.952898,1.796303,0.544401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189789,0.046141,1.275059,2.353886,0.039048,0.992324,2.441307,0.035655,0.842459
325,0.902778,-0.028560,0.167179,-0.939284,-0.298296,2.328675,0.040381,1.037734,-5.240551,1.812283,0.665011,-4.954743,1.786564,0.783178,,,,,,,,,,,,,,,,-4.958782,1.784602,0.547891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189795,0.046304,1.274848,2.353846,0.039002,0.992349,2.442396,0.035304,0.845324
326,0.905556,0.006459,0.524149,0.153934,-0.837574,2.329267,0.039702,1.038266,,,,,,,,,,,,,,,,,,,,,,-4.958827,1.784495,0.547943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193582,0.044586,1.276673,2.353081,0.040269,0.993997,2.441218,0.035576,0.842421
327,0.908333,0.005955,0.528559,0.108729,-0.841884,2.329197,0.039859,1.038128,,,,-4.954047,1.781627,0.784644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193560,0.044465,1.276627,2.353041,0.040358,0.993984,2.442377,0.035262,0.845314
328,0.911111,0.013720,0.500527,0.352867,-0.790423,2.329033,0.039916,1.037929,-5.240583,1.812404,0.664927,-4.954068,1.781603,0.784718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193265,0.044150,1.276905,2.355565,0.038559,0.993747,2.441281,0.035703,0.842419
329,0.913889,0.006635,0.523193,0.170180,-0.835023,2.329293,0.039618,1.038136,-5.240596,1.812385,0.664962,-4.954960,1.786389,0.782817,,,,,,,,,,,,,,,,-4.958751,1.784574,0.547889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193163,0.043790,1.276729,2.353049,0.040345,0.993978,2.441299,0.035630,0.842441
330,0.916667,0.006715,0.523763,0.164475,-0.835808,2.329365,0.039533,1.038119,-5.240567,1.812335,0.664964,-4.954517,1.784596,0.785386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193192,0.043799,1.276675,2.353119,0.040293,0.993992,2.441263,0.035625,0.842431
331,0.919444,-0.027882,0.193263,-0.920082,-0.339591,2.328655,0.040433,1.037822,,,,-4.954385,1.784233,0.785585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189767,0.046426,1.274767,2.353015,0.040422,0.994002,2.442371,0.035133,0.845416
332,0.922222,-0.031503,0.032543,-0.995320,-0.085364,2.328763,0.040411,1.037841,-5.240571,1.812391,0.664981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189805,0.046264,1.274788,2.353895,0.039083,0.992340,2.441259,0.035753,0.842484
333,0.925000,0.003093,0.528706,0.056680,-0.846905,2.329303,0.039445,1.038033,,,,-4.955001,1.786360,0.782773,,,,,,,,,,,,,,,,-4.958828,1.784478,0.547912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193085,0.043943,1.276649,2.353047,0.040311,0.993954,2.441241,0.035732,0.842459
334,0.927778,0.006169,0.524406,0.153523,-0.837491,2.329290,0.039450,1.038201,,,,-4.954737,1.786589,0.783142,,,,,,,,,,,,,,,,-4.958836,1.784484,0.547953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193280,0.044066,1.276811,2.353045,0.040274,0.993946,2.441245,0.035643,0.842420
335,0.930556,-0.006927,0.512127,-0.222000,-0.829695,2.329092,0.039586,1.037940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193241,0.044074,1.276792,2.353896,0.039067,0.992318,2.441238,0.035708,0.842396
336,0.933333,-0.005340,0.515799,-0.195953,-0.833982,2.329028,0.039596,1.037898,,,,-4.954753,1.786571,0.783186,,,,,,,,,,,,,,,,-4.958064,1.787791,0.544725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193141,0.043868,1.276636,2.353888,0.039071,0.992265,2.441257,0.035699,0.842444
337,0.936111,-0.006211,0.508700,-0.252009,-0.823211,2.328661,0.040556,1.037632,,,,-4.955246,1.785443,0.782351,,,,,,,,,,,,,,,,-4.958136,1.787830,0.544694,,,,-4.952894,1.796198,0.544441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189777,0.046232,1.274839,2.353944,0.039107,0.992220,2.441246,0.035720,0.842407
338,0.938889,0.008250,0.526350,0.157338,-0.835543,2.328643,0.040299,1.037861,,,,-4.954952,1.786432,0.782757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189162,0.046725,1.274579,2.353008,0.040328,0.993988,2.440931,0.035438,0.842505
339,0.941667,0.007622,0.528337,0.126459,-0.839530,2.328513,0.040721,1.037646,-5.240555,1.812397,0.664984,-4.954743,1.786549,0.783173,,,,,,,,,,,,,,,,-4.958784,1.784529,0.547880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189667,0.046435,1.274988,2.353940,0.039038,0.992205,2.441281,0.035664,0.842427
340,0.944444,0.008352,0.522121,0.195734,-0.830065,2.329344,0.039809,1.038319,-5.240569,1.812284,0.665012,-4.954894,1.783305,0.784145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193195,0.043907,1.276677,2.353080,0.040328,0.993970,2.442327,0.035169,0.845259
341,0.947222,-0.002310,0.524565,-0.100867,-0.845371,2.329000,0.039535,1.038056,,,,-4.954022,1.781732,0.784641,,,,,,,,,,,,,,,,-4.958554,1.784525,0.547145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193191,0.043784,1.276689,2.352896,0.038997,0.994252,2.441245,0.035755,0.842432
342,0.950000,0.003830,0.528193,0.087781,-0.844566,2.329542,0.039195,1.038553,,,,,,,,,,,,,,,,,,,,,,-4.958803,1.784496,0.547902,,,,-4.953072,1.795993,0.544503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193268,0.043942,1.276762,2.355331,0.039178,0.994882,2.442322,0.035142,0.845292
343,0.952778,0.034810,0.024296,0.999043,-0.010542,2.329190,0.039386,1.038303,-5.240553,1.812448,0.664907,-4.954733,1.786572,0.783212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193312,0.044145,1.276806,2.355465,0.038752,0.994524,2.441221,0.035789,0.842455
344,0.955556,0.032797,-0.185255,0.927618,0.322690,2.328812,0.039817,1.037887,,,,-4.954557,1.784482,0.785315,,,,,,,,,,,,,,,,-4.958119,1.787976,0.544672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193588,0.044557,1.276602,2.353883,0.038978,0.992336,2.439571,0.037321,0.842871
345,0.958333,-0.008773,-0.519335,-0.220759,0.825517,2.329646,0.039453,1.038435,,,,-4.956328,1.780746,0.782280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193432,0.043885,1.276429,2.355293,0.039256,0.994808,2.442620,0.034870,0.845248
346,0.961111,-0.017394,-0.481289,-0.445373,0.754786,2.328698,0.040145,1.037981,-5.240559,1.812286,0.665038,-4.954726,1.786455,0.783123,,,,,,,,,,,,,,,,-4.958065,1.787835,0.544708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189759,0.046163,1.274811,2.355400,0.038593,0.994176,2.442349,0.035184,0.845352
347,0.963889,-0.011305,-0.518894,-0.238025,0.820954,2.328541,0.040394,1.037720,,,,-4.954758,1.786604,0.783129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189780,0.046371,1.274714,2.352999,0.040330,0.994011,2.441239,0.035675,0.842394
348,0.966667,-0.005126,-0.529750,-0.074341,0.844874,2.329083,0.039802,1.038134,-5.240527,1.812480,0.664917,-4.954638,1.784601,0.785342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193627,0.044537,1.276511,2.353009,0.040369,0.994017,2.442342,0.035212,0.845402
349,0.969444,0.008425,-0.504337,0.276518,0.817992,2.329224,0.039494,1.038055,,,,-4.954051,1.781529,0.784674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193592,0.044605,1.276553,2.352872,0.038949,0.994260,2.441256,0.035702,0.842459
350,0.972222,-0.010634,-0.521117,-0.217772,0.825166,2.328592,0.040167,1.037817,-5.240580,1.812412,0.664950,-4.954751,1.786586,0.783147,,,,,,,,,,,,,,,,,,,,,,-4.952874,1.796181,0.544439,-4.958096,1.787881,0.544677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189170,0.046681,1.274621,2.353062,0.040313,0.994016,2.441262,0.035621,0.842448
351,0.975000,0.000710,-0.525159,0.117333,0.842877,2.328363,0.040466,1.037526,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.952791,1.796295,0.544445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189741,0.046389,1.274791,2.353859,0.039280,0.992339,2.441167,0.034280,0.843050
352,0.977778,0.005504,-0.517104,0.183281,0.836051,2.329004,0.039553,1.037900,,,,-4.954722,1.786566,0.783173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193158,0.043930,1.276622,2.353872,0.039083,0.992309,2.441200,0.035718,0.842409
353,0.980556,0.005943,-0.515721,0.197194,0.833733,2.329083,0.039499,1.037942,,,,-4.954739,1.786549,0.783174,,,,,,,,,,,,,,,,,,,,,,,,,-4.958327,1.782848,0.548615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193552,0.044478,1.276667,2.353856,0.039181,0.992340,2.441287,0.035716,0.842420
354,0.983333,0.027124,-0.211487,0.905057,0.367980,2.328613,0.040455,1.037620,,,,-4.954869,1.784749,0.785390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.188976,0.047009,1.274444,2.353923,0.039147,0.992244,2.442366,0.035195,0.845293
355,0.986111,0.030440,-0.108619,0.971897,0.206618,2.328163,0.040741,1.037512,-5.240554,1.812232,0.665018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189137,0.046678,1.274558,2.353851,0.039220,0.992266,2.441230,0.035609,0.842438
356,0.988889,-0.006659,-0.524619,-0.154935,0.837094,2.329281,0.039717,1.038087,,,,-4.954943,1.784627,0.785285,,,,,,,,,,,,,,,,,,,,,,,,,-4.958546,1.784516,0.547160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193125,0.043808,1.276700,2.353058,0.040369,0.993935,2.441228,0.035731,0.842418
357,0.991667,0.004437,-0.520100,0.155653,0.839791,2.329007,0.039517,1.038149,-5.240560,1.812317,0.664945,-4.954970,1.784772,0.785330,,,,,,,,,,,,,,,,,,,,,,,,,-4.958807,1.784483,0.546735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193317,0.044074,1.276730,2.352855,0.039046,0.994276,2.441290,0.035686,0.842420
358,0.994444,0.006322,-0.510002,0.246256,0.824146,2.328456,0.040171,1.037663,,,,-4.954905,1.784751,0.785331,,,,,,,,,,,,,,,,,,,,,,-4.952978,1.796088,0.544516,-4.958101,1.787936,0.544661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189007,0.046630,1.274630,2.352908,0.038972,0.994231,2.441267,0.035672,0.842443
359,0.997222,0.004531,-0.514687,0.211899,0.830768,2.328481,0.040589,1.037566,,,,-4.954759,1.786522,0.783143,,,,,,,,,,,,,,,,,,,,,,,,,-4.958769,1.784502,0.546836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189719,0.046342,1.275001,2.353859,0.039053,0.992314,2.441255,0.035678,0.842385
360,1.000000,0.004936,-0.519342,0.162213,0.839015,2.328963,0.039447,1.037982,,,,-4.954745,1.786598,0.783176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193545,0.044479,1.276619,2.353923,0.039027,0.992266,2.441241,0.035667,0.842447
361,1.002778,0.004407,-0.519888,0.155465,0.839957,2.329081,0.039536,1.038149,,,,-4.954719,1.786600,0.783123,,,,,,,,,,,,,,,,,,,,,,,,,-4.958742,1.784536,0.546837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193541,0.044540,1.276718,2.352905,0.039072,0.994278,2.441242,0.035646,0.842457
362,1.005556,0.006658,-0.507744,0.257910,0.821970,2.328316,0.040778,1.037450,,,,-4.955451,1.783435,0.784434,,,,,,,,,,,,,,,,,,,,,,-4.952924,1.796148,0.544505,-4.958133,1.787899,0.544702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189173,0.046659,1.274549,2.353887,0.038979,0.992329,2.441274,0.035720,0.842488
363,1.008333,-0.012502,-0.514990,-0.270969,0.813145,2.328602,0.040233,1.037726,,,,-4.954897,1.784642,0.785323,,,,,,,,,,,,,,,,,,,,,,-4.952893,1.796157,0.544405,-4.958776,1.784559,0.547896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189791,0.046222,1.274985,2.353063,0.040322,0.994030,2.441254,0.035695,0.842437
364,1.011111,0.032934,-0.180002,0.930957,0.315964,2.328917,0.039985,1.037877,,,,-4.956300,1.780869,0.782354,,,,,,,,,,,,,,,,,,,,,,-4.952941,1.796116,0.544406,-4.958126,1.787851,0.544736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193578,0.044569,1.276664,2.353942,0.038961,0.992269,2.439530,0.037218,0.842847
365,1.013889,0.032965,-0.060523,0.989373,0.128031,2.328739,0.039734,1.037871,-5.240562,1.812206,0.665076,-4.954885,1.784769,0.785277,,,,,,,,,,,,,,,,,,,,,,,,,-4.958563,1.784510,0.546708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193238,0.044110,1.276822,2.355577,0.038605,0.993764,2.441272,0.035592,0.842424
366,1.016667,0.032758,0.020097,0.999259,0.001967,2.328354,0.040152,1.037779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.958569,1.784084,0.548392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189725,0.046298,1.274974,2.352883,0.039145,0.994236,2.441294,0.035702,0.842442
367,1.019444,0.031474,0.007289,0.999242,0.021732,2.328840,0.040200,1.037984,,,,-4.955000,1.784722,0.785329,,,,,,,,,,,,,,,,,,,,,,,,,-4.958727,1.784577,0.546797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189664,0.046359,1.274929,2.355486,0.038769,0.994538,2.442338,0.035176,0.845354
368,1.022222,0.002459,0.528657,0.046939,-0.847533,2.329237,0.039542,1.038111,,,,-4.954710,1.786574,0.783162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193201,0.043878,1.276734,2.353027,0.040331,0.993985,2.441264,0.035728,0.842437
369,1.025000,0.006969,0.522404,0.179164,-0.833634,2.329294,0.039616,1.038131,-5.240534,1.812302,0.665034,-4.954702,1.786603,0.783161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193137,0.043833,1.276683,2.353088,0.040253,0.994003,2.441275,0.035739,0.842458
370,1.027778,0.034536,0.034397,0.998468,-0.026179,2.329175,0.039474,1.038211,,,,-4.954908,1.784630,0.785269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193238,0.043802,1.276706,2.355681,0.038520,0.993747,2.441256,0.035661,0.842428
371,1.030556,0.007402,-0.509329,0.242595,0.825637,2.329025,0.039654,1.037990,,,,-4.954888,1.784603,0.785241,,,,,,,,,,,,,,,,,,,,,,,,,-4.958802,1.784460,0.547905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193528,0.044414,1.276667,2.353924,0.039096,0.992217,2.441268,0.035705,0.842415
372,1.033333,0.004327,-0.521584,0.139238,0.841750,2.329076,0.039387,1.038121,,,,-4.954606,1.784373,0.785618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193557,0.044477,1.276643,2.352829,0.038924,0.994269,2.441263,0.035652,0.842487
373,1.036111,0.002516,-0.524710,0.097370,0.845690,2.329077,0.039408,1.038029,-5.240556,1.812226,0.665007,-4.954659,1.784647,0.785314,,,,,,,,,,,,,,,,,,,,,,,,,-4.958730,1.784465,0.546817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193207,0.043886,1.276710,2.352857,0.039107,0.994287,2.441213,0.035610,0.842432
374,1.038889,0.005402,-0.517682,0.178289,0.836773,2.329012,0.039525,1.037935,,,,-4.954012,1.781698,0.784621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193234,0.043818,1.276712,2.353889,0.039027,0.992327,2.441270,0.035696,0.842451
375,1.041667,-0.001928,-0.528598,-0.037430,0.848044,2.329117,0.039394,1.038144,,,,-4.954701,1.786547,0.783181,,,,,,,,,,,,,,,,,,,,,,,,,-4.958802,1.784488,0.547864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193594,0.044485,1.276602,2.353056,0.040313,0.993981,2.441202,0.035646,0.842443
376,1.044444,-0.003257,-0.529880,-0.044076,0.846920,2.329239,0.039684,1.038285,,,,-4.954657,1.784598,0.785331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.193077,0.043853,1.276685,2.353252,0.040528,0.993837,2.442368,0.035207,0.845426
