Format Version,1.23,Take Name,team6_final_trial_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2019-08-04 10.40.44.031 AM,Total Frames in Take,9988,Total Exported Frames,9988,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
65,0.180556,0.014421,-0.013985,-0.007993,0.999766,1.805557,1.047697,3.998588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898233,1.049611,4.029919,1.812166,1.048034,3.953277,1.706956,1.045601,4.015383
66,0.183333,0.020884,-0.016550,-0.004548,0.999635,1.805072,1.046773,3.997858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897994,1.047111,4.029637,1.813066,1.047501,3.952520,1.705373,1.043082,4.010910
67,0.186111,0.023977,-0.017075,-0.004287,0.999557,1.805058,1.046310,3.997666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897993,1.047083,4.029600,1.813032,1.047244,3.952488,1.705432,1.043040,4.010784
68,0.188889,0.021955,-0.017602,-0.002028,0.999602,1.805005,1.046623,3.997749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897995,1.047120,4.029619,1.813176,1.047540,3.952483,1.705653,1.042975,4.010938
69,0.191667,0.019038,-0.017872,-0.001471,0.999658,1.804905,1.046742,3.997747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897951,1.047052,4.029622,1.812965,1.047350,3.952473,1.705550,1.043071,4.010902
70,0.194444,0.024117,-0.017274,-0.003239,0.999555,1.804972,1.046414,3.997685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897995,1.047048,4.029612,1.813091,1.047459,3.952504,1.705622,1.042939,4.010928
71,0.197222,0.024561,-0.017162,-0.004805,0.999539,1.805012,1.046346,3.997656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898003,1.047042,4.029603,1.813021,1.047375,3.952454,1.705656,1.043167,4.010925
72,0.200000,0.024723,-0.017115,-0.004490,0.999538,1.805004,1.046353,3.997642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897976,1.047007,4.029598,1.812961,1.047449,3.952498,1.705650,1.043108,4.010918
73,0.202778,0.021931,-0.017545,-0.002644,0.999602,1.804969,1.046613,3.997700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897952,1.047038,4.029553,1.813056,1.047468,3.952483,1.705615,1.043087,4.010902
74,0.205556,0.019075,-0.017906,-0.001302,0.999657,1.804963,1.046914,3.997803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897961,1.047076,4.029612,1.813084,1.047582,3.952503,1.705608,1.043209,4.010951
75,0.208333,0.016553,-0.018874,-0.000847,0.999685,1.804988,1.046930,3.997928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897992,1.047170,4.029655,1.813063,1.047389,3.952489,1.705610,1.043213,4.010901
76,0.211111,0.023425,-0.017257,-0.003512,0.999570,1.805028,1.046507,3.997656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897975,1.047119,4.029631,1.813033,1.047433,3.952491,1.705676,1.043107,4.010909
77,0.213889,0.024488,-0.017156,-0.004091,0.999545,1.805008,1.046437,3.997706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897949,1.047246,4.029621,1.813125,1.047512,3.952515,1.705655,1.043119,4.010972
78,0.216667,0.020434,-0.017652,-0.002434,0.999632,1.804978,1.046783,3.997757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898004,1.047143,4.029631,1.813015,1.047497,3.952523,1.705623,1.043261,4.010949
79,0.219444,0.019367,-0.017956,-0.000368,0.999651,1.804923,1.046846,3.997821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897943,1.047087,4.029646,1.813080,1.047562,3.952492,1.705573,1.042947,4.010953
80,0.222222,0.020903,-0.018570,-0.000481,0.999609,1.804933,1.046937,3.997944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897967,1.047037,4.029620,1.811961,1.047952,3.952706,1.705567,1.043018,4.010942
81,0.225000,0.023964,-0.017223,-0.003505,0.999558,1.805022,1.046494,3.997703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897999,1.047088,4.029644,1.813075,1.047499,3.952486,1.705671,1.043077,4.010958
82,0.227778,0.024673,-0.017225,-0.004029,0.999539,1.805027,1.046249,3.997708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897937,1.047130,4.029693,1.813080,1.047331,3.952480,1.705673,1.042914,4.010959
83,0.230556,0.021378,-0.017772,-0.002588,0.999610,1.804981,1.046677,3.997780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897984,1.047073,4.029623,1.813143,1.047501,3.952522,1.705621,1.043157,4.010942
84,0.233333,0.022267,-0.017228,-0.002278,0.999601,1.805021,1.046623,3.997659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898013,1.047253,4.029599,1.813086,1.047524,3.952493,1.705678,1.043013,4.010921
85,0.236111,0.019389,-0.018720,-0.001932,0.999635,1.805007,1.046736,3.997938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898006,1.047006,4.029608,1.813096,1.047467,3.952479,1.705626,1.043150,4.010923
86,0.238889,0.024060,-0.018506,-0.003477,0.999533,1.805247,1.046393,3.997969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897995,1.047028,4.029611,1.813144,1.047448,3.952500,1.705863,1.042973,4.010968
87,0.241667,0.023004,-0.016716,-0.003620,0.999589,1.805105,1.046409,3.997611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898183,1.048402,4.029529,1.813023,1.047264,3.952470,1.705767,1.043040,4.010974
88,0.244444,0.018978,-0.017585,-0.002204,0.999663,1.804916,1.046740,3.997692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897961,1.047109,4.029557,1.812946,1.047227,3.952458,1.705563,1.043215,4.010908
89,0.247222,0.023179,-0.017107,-0.003884,0.999577,1.804947,1.046448,3.997676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898005,1.047165,4.029593,1.813060,1.047423,3.952517,1.705597,1.043129,4.010961
90,0.250000,0.021020,-0.017423,-0.002157,0.999625,1.804954,1.046619,3.997709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897945,1.047136,4.029557,1.813067,1.047432,3.952536,1.705607,1.043023,4.010941
91,0.252778,0.018909,-0.017844,-0.000993,0.999662,1.804943,1.046821,3.997760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897952,1.047109,4.029583,1.813007,1.047345,3.952518,1.705592,1.043059,4.010920
92,0.255556,0.022661,-0.017689,-0.003057,0.999582,1.804940,1.046551,3.997771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897954,1.047084,4.029563,1.812898,1.047344,3.952524,1.705579,1.043085,4.010942
93,0.258333,0.018216,-0.018693,-0.001895,0.999658,1.805002,1.046752,3.997939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898001,1.047138,4.029663,1.812956,1.047297,3.952493,1.705622,1.043193,4.010939
94,0.261111,0.018577,-0.018684,-0.001566,0.999652,1.805030,1.046954,3.997778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897958,1.047023,4.029609,1.813089,1.047493,3.952517,1.705652,1.043319,4.010776
95,0.263889,0.020060,-0.017710,-0.002029,0.999640,1.804917,1.046775,3.997753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897976,1.047205,4.029651,1.812965,1.047389,3.952511,1.705563,1.043184,4.010935
96,0.266667,0.023650,-0.017119,-0.004593,0.999563,1.805034,1.046338,3.997698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897990,1.047139,4.029623,1.813072,1.047256,3.952488,1.705680,1.043145,4.010981
97,0.269444,0.024216,-0.017391,-0.004529,0.999545,1.805012,1.046391,3.997711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897960,1.047095,4.029662,1.813101,1.047390,3.952473,1.705650,1.043170,4.010935
98,0.272222,0.024478,-0.017839,-0.003980,0.999533,1.805008,1.046444,3.997798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898000,1.046986,4.029616,1.813001,1.047490,3.952511,1.705638,1.043109,4.010929
99,0.275000,0.019637,-0.018842,-0.001411,0.999629,1.805052,1.046744,3.997945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897988,1.047067,4.029643,1.813167,1.047565,3.952512,1.705672,1.043048,4.010903
100,0.277778,0.018536,-0.018325,-0.001081,0.999660,1.805025,1.046920,3.997801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897983,1.047111,4.029595,1.813114,1.047470,3.952497,1.705661,1.043189,4.010869
101,0.280556,0.020914,-0.018038,-0.000979,0.999618,1.805022,1.046959,3.997841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898004,1.046991,4.029583,1.812002,1.047969,3.952596,1.705666,1.043136,4.010947
102,0.283333,0.021684,-0.017729,-0.002626,0.999604,1.805044,1.046623,3.997757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897057,1.049294,4.028599,1.813075,1.047469,3.952488,1.705685,1.043102,4.010925
103,0.286111,0.024321,-0.017280,-0.004739,0.999544,1.805010,1.046314,3.997652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897995,1.047082,4.029628,1.813049,1.047406,3.952461,1.705651,1.043131,4.010899
104,0.288889,0.024679,-0.017265,-0.004772,0.999535,1.805025,1.046397,3.997692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897956,1.046997,4.029599,1.813091,1.047436,3.952491,1.705665,1.043209,4.010939
105,0.291667,0.024122,-0.017066,-0.004605,0.999553,1.804992,1.046370,3.997653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897967,1.047040,4.029581,1.813011,1.047332,3.952528,1.705639,1.043165,4.010943
106,0.294444,0.022617,-0.016481,-0.005895,0.999591,1.804969,1.046516,3.997812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897968,1.047076,4.029631,1.813061,1.047429,3.952502,1.705355,1.042986,4.010930
107,0.297222,0.023423,-0.017448,-0.004181,0.999565,1.805142,1.046468,3.997782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897957,1.047017,4.029621,1.813006,1.047340,3.952531,1.705781,1.043201,4.011000
108,0.300000,0.022730,-0.016552,-0.005958,0.999587,1.804976,1.046511,3.997781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897977,1.047104,4.029625,1.812996,1.047283,3.952459,1.705325,1.043041,4.010874
109,0.302778,0.020790,-0.017628,-0.002102,0.999626,1.804968,1.046674,3.997742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897955,1.047106,4.029600,1.813111,1.047521,3.952468,1.705615,1.043074,4.010935
110,0.305556,0.010728,-0.011644,-0.014139,0.999775,1.805579,1.047532,3.998723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897923,1.047021,4.029628,1.813042,1.047494,3.952463,1.707012,1.045548,4.015330
111,0.308333,0.001005,-0.010649,-0.023194,0.999674,1.805425,1.048428,3.998914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897964,1.047146,4.029651,1.813045,1.047393,3.952489,1.706228,1.049599,4.013635
112,0.311111,-0.006070,-0.012623,-0.024936,0.999591,1.805389,1.049178,3.998667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897976,1.047122,4.029596,1.813028,1.047353,3.952482,1.706146,1.050916,4.013009
113,0.313889,0.010546,-0.011343,-0.014481,0.999775,1.805531,1.047567,3.998741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897959,1.047093,4.029586,1.813036,1.047482,3.952462,1.706939,1.045524,4.015329
114,0.316667,0.015291,-0.013877,-0.010560,0.999731,1.805402,1.047063,3.998420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898012,1.047093,4.029584,1.813048,1.047346,3.952488,1.706111,1.045292,4.012424
115,0.319444,0.020754,-0.017511,-0.001856,0.999630,1.804978,1.046694,3.997857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897967,1.047145,4.029623,1.812975,1.047418,3.952529,1.705630,1.043046,4.011073
116,0.322222,0.019847,-0.017293,-0.000704,0.999653,1.805007,1.046743,3.997645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897429,1.049676,4.029641,1.813020,1.047438,3.952463,1.705354,1.042974,4.010874
117,0.325000,0.013333,-0.011270,-0.015244,0.999731,1.805539,1.047430,3.998662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897962,1.047194,4.029630,1.813130,1.047580,3.952544,1.707008,1.045682,4.015303
118,0.327778,0.025687,-0.017083,-0.004748,0.999513,1.805019,1.046357,3.997669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897981,1.047031,4.029580,1.813063,1.047467,3.952502,1.705365,1.043087,4.010778
119,0.330556,0.024356,-0.017196,-0.004216,0.999547,1.804996,1.046350,3.997688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897983,1.047135,4.029611,1.813021,1.047398,3.952487,1.705312,1.042988,4.010750
120,0.333333,0.022457,-0.017783,-0.002479,0.999587,1.804976,1.046656,3.997766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897965,1.046930,4.029580,1.813112,1.047562,3.952502,1.705617,1.043083,4.010917
121,0.336111,0.018765,-0.017806,-0.001441,0.999664,1.804960,1.046815,3.997763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897988,1.047042,4.029618,1.813000,1.047445,3.952491,1.705607,1.043146,4.010933
122,0.338889,0.018506,-0.018288,-0.001623,0.999660,1.804972,1.046855,3.997709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897966,1.047014,4.029570,1.813086,1.047385,3.952517,1.705605,1.043232,4.010787
123,0.341667,0.023010,-0.017112,-0.003523,0.999583,1.804936,1.046473,3.997641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897978,1.047117,4.029569,1.812997,1.047341,3.952445,1.705588,1.043087,4.010925
124,0.344444,0.024150,-0.017304,-0.004388,0.999549,1.805026,1.046354,3.997688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897942,1.047148,4.029643,1.813119,1.047393,3.952528,1.705668,1.043107,4.010930
125,0.347222,0.025155,-0.017074,-0.004176,0.999529,1.805012,1.046252,3.997658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897999,1.047086,4.029608,1.813043,1.047343,3.952487,1.705661,1.042931,4.010936
126,0.350000,0.021931,-0.016615,-0.006194,0.999602,1.805000,1.046586,3.997820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897989,1.046975,4.029594,1.813058,1.047339,3.952487,1.705355,1.043021,4.010873
127,0.352778,0.019374,-0.016602,-0.004076,0.999666,1.804983,1.046890,3.997965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897991,1.047104,4.029616,1.813046,1.047537,3.952508,1.705646,1.043720,4.011380
128,0.355556,0.023125,-0.016651,-0.005904,0.999577,1.804974,1.046583,3.997822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897986,1.047106,4.029642,1.813044,1.047490,3.952484,1.705321,1.042939,4.010905
129,0.358333,0.025865,-0.017245,-0.004262,0.999508,1.805017,1.046368,3.997705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897946,1.047056,4.029613,1.813100,1.047523,3.952507,1.705661,1.043043,4.010944
130,0.361111,0.023221,-0.018343,-0.002187,0.999560,1.805207,1.046835,3.997902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897965,1.047097,4.029613,1.812215,1.048039,3.952666,1.705835,1.043184,4.010934
131,0.363889,0.024307,-0.017763,-0.003197,0.999542,1.805245,1.046560,3.997864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897982,1.047014,4.029574,1.812201,1.047850,3.952622,1.705882,1.043074,4.011008
132,0.366667,0.020293,-0.017685,-0.002283,0.999635,1.804979,1.046604,3.997751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897978,1.047121,4.029654,1.813020,1.047325,3.952479,1.705623,1.043056,4.010937
133,0.369444,0.018905,-0.017769,-0.001450,0.999662,1.804930,1.046715,3.997714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897986,1.047233,4.029641,1.813040,1.047307,3.952444,1.705578,1.043044,4.010890
134,0.372222,0.023674,-0.017343,-0.004086,0.999561,1.804953,1.046557,3.997701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897956,1.047056,4.029599,1.813145,1.047534,3.952496,1.705595,1.043264,4.010938
135,0.375000,0.021057,-0.017075,-0.002501,0.999629,1.805022,1.046653,3.997642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897469,1.049179,4.029599,1.813014,1.047385,3.952501,1.705681,1.043123,4.010944
136,0.377778,0.017550,-0.017949,-0.001043,0.999684,1.804950,1.046909,3.997783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897973,1.047136,4.029584,1.813088,1.047421,3.952508,1.705595,1.043198,4.010933
137,0.380556,0.018136,-0.017878,-0.001416,0.999675,1.804942,1.046823,3.997747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897971,1.047074,4.029603,1.813007,1.047360,3.952521,1.705587,1.043168,4.010908
138,0.383333,0.025162,-0.017050,-0.004243,0.999529,1.805012,1.046385,3.997662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897978,1.047133,4.029571,1.813045,1.047469,3.952488,1.705661,1.043077,4.010946
139,0.386111,0.023477,-0.017126,-0.004399,0.999568,1.805008,1.046400,3.997655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897997,1.047131,4.029593,1.812997,1.047301,3.952486,1.705655,1.043174,4.010937
140,0.388889,0.021252,-0.017692,-0.002064,0.999615,1.804959,1.046633,3.997745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897956,1.047033,4.029570,1.813075,1.047459,3.952499,1.705605,1.043013,4.010921
141,0.391667,0.017435,-0.018813,-0.000379,0.999671,1.804990,1.046927,3.997913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897984,1.047179,4.029602,1.813105,1.047427,3.952512,1.705618,1.043091,4.010890
142,0.394444,0.018717,-0.017932,-0.000818,0.999664,1.805014,1.046879,3.997818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897968,1.047131,4.029658,1.812964,1.047449,3.952453,1.705662,1.043089,4.010962
143,0.397222,0.027747,-0.017299,-0.004455,0.999455,1.805095,1.046446,3.997779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897982,1.047115,4.029657,1.812011,1.048033,3.952541,1.705736,1.043104,4.010995
144,0.400000,0.026575,-0.017169,-0.004165,0.999491,1.805140,1.046297,3.997737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897998,1.047188,4.029652,1.812044,1.047781,3.952493,1.705787,1.042932,4.010985
145,0.402778,0.023769,-0.017082,-0.004208,0.999563,1.805027,1.046299,3.997672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898000,1.047205,4.029658,1.813011,1.047320,3.952476,1.705675,1.043025,4.010959
146,0.405556,0.024010,-0.017121,-0.004208,0.999556,1.805053,1.046325,3.997668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.898037,1.047051,4.029618,1.812986,1.047297,3.952459,1.705700,1.043045,4.010946
147,0.408333,0.024953,-0.017014,-0.004065,0.999536,1.805009,1.046353,3.997692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897956,1.047229,4.029684,1.813011,1.047492,3.952490,1.705660,1.043016,4.010984
148,0.411111,0.020683,-0.017726,-0.002601,0.999626,1.804945,1.046663,3.997726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897945,1.047026,4.029608,1.813033,1.047449,3.952499,1.705587,1.043167,4.010902
149,0.413889,0.019769,-0.017816,-0.000257,0.999646,1.804948,1.046775,3.997801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897965,1.047113,4.029631,1.813055,1.047413,3.952496,1.705603,1.042841,4.010957
150,0.416667,0.019033,-0.017867,-0.000813,0.999659,1.804972,1.046821,3.997787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897979,1.047172,4.029642,1.813078,1.047510,3.952476,1.705622,1.043020,4.010942
151,0.419444,0.021427,-0.017906,-0.001053,0.999609,1.805005,1.047052,3.997889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.897960,1.047122,4.029608,1.811973,1.048107,3.952643,1.705652,1.043227,4.011017
